artist,description,height,image,price,size,title,url_id,width
,,,[],,,,B00DPY1X40,
,,,[],,,,B01B3QG4WC,
,,,[],,,,B00DYHXOEU,
,,,[],,,,B00MV3J910,
Jon Bidwell,"The Ocean Sky is a photograph taken in The Tallgrass National Prairie Preserve in The Flint Hills region of northeastern Kansas. Technical Information: This is a limited edition photograph produced on Epson Premium Presentation Fine Art Matte Media using an archival pigment. Each photograph is produced, signed and numbered by the artist. Only one hundred or fewer prints are produced in each series. Prints are delivered in a crystal clear presentation sleeve supported with a white backing board. On 8.5 x 11 media the printed image is 6 x 9 inches, leaving a one inch white border. This white border allows for for easy framing with or without a matte. Perfect for small spaces that need a splash of unique artistry. Please feel free to contact me with any additional questions you may have.",8.5,"[u'http://ecx.images-amazon.com/images/I/41qBku58uML._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41qBku58uML._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41qBku58uML._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81ag4RblNfL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81ag4RblNfL._SY500_.jpg&quot;:[500,639],&quot;http://ecx.images-amazon.com/images/I/81ag4RblNfL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/41qBku58uML._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81ag4RblNfL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41qBku58uML._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41qBku58uML.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81ag4RblNfL._SX500_.jpg"":[391,500],""http://ecx.images-amazon.com/images/I/81ag4RblNfL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",59.0,"[u'8.5', u'11', u'0.2 in.']","The Ocean Sky,",B00SSX50FG,11.0
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/51VB8iWoDVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51VB8iWoDVL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51VB8iWoDVL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51VB8iWoDVL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/51VB8iWoDVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY590_.jpg"":[""590"",""400""],""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY500_.jpg"":[""500"",""339""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY590_.jpg"":[""590"",""400""],""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY500_.jpg"":[""500"",""339""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VB8iWoDVL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY590_.jpg"":[""590"",""400""],""http://ecx.images-amazon.com/images/I/81U3Il6G4LL._SY500_.jpg']",3500.0,[u'Large'],"Old Habits,",B00SVIQ18I,
,,,[],,,,B00EYM923Q,
,,,[],,,,B01D56LHQQ,
,,,[],,,,B00IWBR1NI,
,,,[],,,,B00DPY1UH0,
,,,[],,,,B00LLQ00NO,
,,,[],,,,B0170PNIGA,
Jack Androvich,Captured in north Boston. The late October sun on the building in the table and in the wine.,11.0,"[u'http://ecx.images-amazon.com/images/I/510FzKDka-L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/510FzKDka-L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/510FzKDka-L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/510FzKDka-L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/510FzKDka-L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/510FzKDka-L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/510FzKDka-L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/510FzKDka-L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SY590_.jpg"":[""590"",""442""],""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SY500_.jpg"":[""500"",""375""]}}],""11x14 in. Unframed"":[{""large"":""http://ecx.images-amazon.com/images/I/510FzKDka-L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/510FzKDka-L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SY590_.jpg"":[""590"",""442""],""http://ecx.images-amazon.com/images/I/A1K6gjT5%2B7L._SY500_.jpg']",125.0,"[u'11', u'14 in.']","Wine and Building Reflection,",B00EZHE0KA,14.0
,,,[],,,,B00YZ2DUPQ,
,,,[],,,,B00R8H2RJA,
,,,[],,,,B00DYHSKWG,
,,,[],,,,B01BKCTQYM,
,,,[],,,,B0191B3S9S,
Alvin Xiong,"Finalist in Estuary Art Award 2015, Uxbridge Arts Centre, Auckland, New Zealand",19.7,"[u'http://ecx.images-amazon.com/images/I/51iWGxOluWL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51iWGxOluWL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51iWGxOluWL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SX500_.jpg&quot;:[328,500],&quot;http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SY500_.jpg&quot;:[500,763],&quot;http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51iWGxOluWL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51iWGxOluWL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51iWGxOluWL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SX500_.jpg"":[328,500],""http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SX700_.jpg"":[459,700],""http://ecx.images-amazon.com/images/I/91Ld3oScrxL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",1400.98,"[u'19.7', u'29.5 in.']","Changing,",B01EFNAOJE,29.5
Rob Shanahan,"""Charlie Watts"" is a limited edition giclee on paper by Rob Shanahan, numbered and hand signed by the artist! Includes Certificate of Authenticity! Measures approx. 25"" x 31"" (with frame), 14.5"" x 21"" (image).",21.0,"[u'http://ecx.images-amazon.com/images/I/51JQAh35fDL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51JQAh35fDL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51JQAh35fDL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51JQAh35fDL.jpg', u'http://ecx.images-amazon.com/images/I/51JQAh35fDL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51MtxyTQkuL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51JQAh35fDL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51JQAh35fDL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51JQAh35fDL.jpg"":[500,500]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/51MtxyTQkuL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51MtxyTQkuL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51MtxyTQkuL.jpg', u'http://ecx.images-amazon.com/images/I/212p7kaPHZL.jpg']",390.0,"[u'21', u'14.5 in.']","Charlie Watts,",B00ZPSLWYU,14.5
Harold Feinstein,"Coney Island is America's playground for the working class, classic Americana exuding the spirit of generosity and common humanity that is the best of the American spirit. These photographs span four decades and show that no matter what changes occur, Coney Island is always magical.",16.0,"[u'http://ecx.images-amazon.com/images/I/51OJfhQI8zL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51OJfhQI8zL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51OJfhQI8zL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SL1200_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SX500_.jpg&quot;:[329,500],&quot;http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SX700_.jpg&quot;:[461,700],&quot;http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51OJfhQI8zL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SL1200_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51OJfhQI8zL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51OJfhQI8zL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SX500_.jpg"":[329,500],""http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SX700_.jpg"":[461,700],""http://ecx.images-amazon.com/images/I/71GFObLih%2BL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/318AnTqYCaL.jpg']",2600.0,"[u'16', u'20 in.']","Coney Island Teenagers,",B00E5MUCEI,20.0
,,,[],,,,B00NNA62P6,
Alicia Pastiran,"Taken in George L Smith State Park, Georgia. This serene and beautiful scene offers tranquility to the viewer.",12.0,"[u'http://ecx.images-amazon.com/images/I/51n9cuT8wUL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51n9cuT8wUL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51n9cuT8wUL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91UDKllZXNL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91UDKllZXNL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/91UDKllZXNL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/91UDKllZXNL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51n9cuT8wUL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91UDKllZXNL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51n9cuT8wUL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51n9cuT8wUL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91UDKllZXNL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/91UDKllZXNL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/91UDKllZXNL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",200.0,"[u'12', u'18', u'0.1 in.']","Cypress Swamp Sunset,",B00GAKFK90,18.0
,,,[],,,,B016YQ37JE,
,,,[],,,,B00YB82U46,
,,,[],,,,B00E3IERY0,
James Wiley,"From my ""Chiaroscuro"" collection. Silver halide print originally hand crafted in a darkroom.",16.0,"[u'http://ecx.images-amazon.com/images/I/41fRR4YKQ1L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41fRR4YKQ1L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41fRR4YKQ1L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SX700_.jpg&quot;:[445,700],&quot;http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SY500_.jpg&quot;:[500,787],&quot;http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/41fRR4YKQ1L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41fRR4YKQ1L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41fRR4YKQ1L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SX500_.jpg"":[318,500],""http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SX700_.jpg"":[445,700],""http://ecx.images-amazon.com/images/I/81YAkJ5PX4L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",225.0,"[u'16', u'20 in.']","Lighthouse,",B01BKRB6JK,20.0
Nathan Benn,"Available in 12x16.5 (17x22 Total Paper Size) = $2,350 Unframed 15x21 (18x24 Total Paper Size) = $2900",17.0,"[u'http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL.jpg', u'http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51QKAs7%2BZwL.jpg', u'http://ecx.images-amazon.com/images/I/31Ey9DPzSiL.jpg']",2350.0,"[u'17', u'22', u'0.1 in.']","Mammy's Cupboard, Natchez, Mississippi 1983,",B00T8EGBJS,22.0
,,,[],,,,B00EILTWP6,
Alicia Pastiran,"Hard to tell up or down in this reflection of an old Millhouse at George L. Smith State Park, Georgia.",12.0,"[u'http://ecx.images-amazon.com/images/I/51sdl6zVXSL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51sdl6zVXSL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51sdl6zVXSL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51sdl6zVXSL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51sdl6zVXSL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51sdl6zVXSL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SX700_.jpg"":[466,700],""http://ecx.images-amazon.com/images/I/A1x%2BdLYFxHL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",200.0,"[u'12', u'18', u'0.1 in.']","Millhouse Reflection,",B00GAKFQPS,18.0
Nissim Men,,33.46,"[u'http://ecx.images-amazon.com/images/I/51Ih2lJHmeL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51Ih2lJHmeL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51Ih2lJHmeL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SL1300_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SX700_.jpg&quot;:[438,700],&quot;http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SY500_.jpg&quot;:[500,799],&quot;http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51Ih2lJHmeL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SL1300_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51Ih2lJHmeL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51Ih2lJHmeL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SX500_.jpg"":[313,500],""http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SX700_.jpg"":[438,700],""http://ecx.images-amazon.com/images/I/81BKqmKUJPL._SY500_.jpg']",,"[u'33.46', u'53.15 in.']","New York city-Portrait,",B00W3UJAMY,53.15
Michael Filonow,Fall tree's,17.0,"[u'http://ecx.images-amazon.com/images/I/61WKWbEVwKL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61WKWbEVwKL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61WKWbEVwKL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71LtJjnGxxL._SL1100_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71LtJjnGxxL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61WKWbEVwKL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71LtJjnGxxL._SL1100_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61WKWbEVwKL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61WKWbEVwKL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71LtJjnGxxL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",140.0,"[u'17', u'11', u'0.1 in.']","Orange,",B00DPY0DB4,11.0
daniel ashe,"Late afternoon light pierces the canopy in the Ho Rainforest on the Olympic Peninsula, WA.",24.0,"[u'http://ecx.images-amazon.com/images/I/61oGZ-mW2tL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61oGZ-mW2tL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61oGZ-mW2tL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/61oGZ-mW2tL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61oGZ-mW2tL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61oGZ-mW2tL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/B1UlhT5V1LS._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",780.0,"[u'24', u'36', u'0.2 in.']","Rainforest,",B01F2PDQ2Q,36.0
Jasper Dalgliesh,"Smooth waves of petrified sand at Rattlesnake Canyon, Arizona, USA",18.0,"[u'http://ecx.images-amazon.com/images/I/51LuDAgX85L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51LuDAgX85L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51LuDAgX85L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY500_.jpg&quot;:[500,662],&quot;http://ecx.images-amazon.com/images/I/71lxezBNsyL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51LuDAgX85L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71lxezBNsyL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SX500_.jpg"":[378,500],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51LuDAgX85L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY590_.jpg"":[""590"",""781""],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SX500_.jpg"":[""378"",""500""],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY500_.jpg"":[""500"",""662""]}}],""18 x 24 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY590_.jpg"":[""590"",""781""],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SX500_.jpg"":[""378"",""500""],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY500_.jpg"":[""500"",""662""]}}],""40 x 53 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51LuDAgX85L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY590_.jpg"":[""590"",""781""],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SX500_.jpg"":[""378"",""500""],""http://ecx.images-amazon.com/images/I/71lxezBNsyL._SY500_.jpg']",288.0,"[u'18', u'24 in.']","Rattlesnake Canyon,",B016VGLYM4,24.0
